n,algo,time_ms,edge_checks,queue_push,pq_push,pq_pop,relax,path_len,distance
500,Dijkstra,0.695500,3190,0,811,341,810,5,12.38274466621207
500,BFS,0.004250,14,15,0,0,0,3,2
500,Dijkstra,0.189417,484,0,338,44,337,5,8.185009003283804
500,BFS,0.110250,919,406,0,0,0,5,4
500,Dijkstra,0.680583,3128,0,840,333,839,7,10.761496364477686
500,BFS,0.084916,664,355,0,0,0,5,4
500,Dijkstra,0.749875,3541,0,839,392,838,7,13.81712080421256
500,BFS,0.058916,419,281,0,0,0,4,3
500,Dijkstra,0.683791,3181,0,815,326,814,5,12.934106583523647
500,BFS,0.125083,1102,436,0,0,0,4,3
500,Dijkstra,0.885125,4480,0,834,544,833,6,12.495025272430034
500,BFS,0.023875,146,124,0,0,0,4,3
500,Dijkstra,0.654250,2965,0,821,311,820,7,12.062047521783006
500,BFS,0.032792,211,168,0,0,0,4,3
500,Dijkstra,0.748292,3537,0,869,389,868,6,11.718708062527007
500,BFS,0.038166,243,183,0,0,0,4,3
500,Dijkstra,0.830416,4117,0,851,460,850,5,11.574771948075863
500,BFS,0.086666,696,361,0,0,0,4,3
500,Dijkstra,0.466250,1817,0,721,177,720,4,8.808841522343961
500,BFS,0.097167,796,382,0,0,0,4,3
500,Dijkstra,0.139375,298,0,234,29,233,4,6.453933062768996
500,BFS,0.018167,100,92,0,0,0,3,2
500,Dijkstra,0.537333,2252,0,762,213,761,3,10.065932077551974
500,BFS,0.028625,180,145,0,0,0,4,3
500,Dijkstra,0.469708,1824,0,720,182,719,5,8.964027962096427
500,BFS,0.064750,490,298,0,0,0,4,3
500,Dijkstra,0.652000,3008,0,803,318,802,5,10.84484538131829
500,BFS,0.129417,1212,441,0,0,0,5,4
500,Dijkstra,0.442625,1640,0,706,161,705,6,10.64600423382024
500,BFS,0.022375,134,114,0,0,0,4,3
500,Dijkstra,0.429375,1538,0,684,153,683,4,9.756273879978787
500,BFS,0.104541,905,403,0,0,0,4,3
500,Dijkstra,0.661000,3035,0,820,308,819,4,9.99611678799208
500,BFS,0.005917,25,24,0,0,0,3,2
500,Dijkstra,0.497542,2019,0,728,201,727,3,10.929097435279473
500,BFS,0.085542,688,352,0,0,0,4,3
500,Dijkstra,0.777209,3795,0,850,414,849,7,11.913516932916112
500,BFS,0.118000,999,428,0,0,0,4,3
500,Dijkstra,0.892000,4483,0,860,550,859,5,13.603078801590522
500,BFS,0.012750,68,60,0,0,0,3,2
500,Dijkstra,0.662708,3069,0,822,323,821,3,12.430343836387333
500,BFS,0.015333,90,79,0,0,0,3,2
500,Dijkstra,0.444792,1679,0,702,162,701,3,8.44788086345308
500,BFS,0.072417,563,325,0,0,0,4,3
500,Dijkstra,0.709834,3390,0,813,360,812,5,12.493536491878299
500,BFS,0.012750,68,61,0,0,0,3,2
500,Dijkstra,0.721834,3365,0,844,373,843,5,11.194042875394793
500,BFS,0.065792,502,291,0,0,0,4,3
500,Dijkstra,0.354834,1226,0,594,117,593,4,8.79876667363593
500,BFS,0.135917,1264,459,0,0,0,5,4
500,Dijkstra,0.742333,3500,0,852,381,851,6,13.158642029943325
500,BFS,0.087958,702,372,0,0,0,4,3
500,Dijkstra,0.362292,1248,0,611,121,610,6,9.22520499594379
500,BFS,0.123125,1082,434,0,0,0,4,3
500,Dijkstra,0.586833,2509,0,811,262,810,5,9.180017443214272
500,BFS,0.092042,737,375,0,0,0,4,3
500,Dijkstra,0.641709,2845,0,823,288,822,5,9.13641073439725
500,BFS,0.138000,1297,449,0,0,0,4,3
500,Dijkstra,0.925542,4664,0,861,601,860,6,12.655510600513994
500,BFS,0.075334,575,325,0,0,0,4,3
500,Dijkstra,0.243708,685,0,450,66,449,5,7.860164527435911
500,BFS,0.183167,1856,480,0,0,0,5,4
500,Dijkstra,0.690750,3201,0,848,338,847,5,10.911389629106772
500,BFS,0.085875,682,360,0,0,0,4,3
500,Dijkstra,0.888667,4500,0,858,546,857,4,12.964815076328753
500,BFS,0.103375,856,391,0,0,0,5,4
500,Dijkstra,0.930292,4677,0,859,623,858,6,15.82789424797336
500,BFS,0.064541,478,295,0,0,0,5,4
500,Dijkstra,0.636500,2833,0,800,299,799,6,12.429906727779073
500,BFS,0.120917,1056,429,0,0,0,4,3
500,Dijkstra,0.962375,4836,0,855,638,854,4,13.737370954329528
500,BFS,0.037125,245,180,0,0,0,4,3
500,Dijkstra,0.757667,3529,0,853,394,852,6,11.043053555376419
500,BFS,0.021625,131,107,0,0,0,4,3
500,Dijkstra,0.599041,2640,0,796,270,795,5,10.62077309252083
500,BFS,0.021209,130,109,0,0,0,4,3
500,Dijkstra,0.586625,2565,0,793,264,792,7,10.206703692043959
500,BFS,0.014375,79,67,0,0,0,4,3
500,Dijkstra,0.250625,651,0,422,65,421,4,11.331154597351903
500,BFS,0.069750,520,315,0,0,0,4,3
500,Dijkstra,0.966250,4834,0,864,681,863,6,17.770443392994295
500,BFS,0.130834,1210,463,0,0,0,4,3
500,Dijkstra,0.348583,1163,0,607,107,606,5,8.14350661255863
500,BFS,0.161000,1564,469,0,0,0,4,3
500,Dijkstra,0.861125,4356,0,839,520,838,6,12.419322272259995
500,BFS,0.033375,216,166,0,0,0,4,3
500,Dijkstra,0.808833,4023,0,833,445,832,4,12.122048943181255
500,BFS,0.103459,876,400,0,0,0,4,3
500,Dijkstra,0.901958,4546,0,852,555,851,4,12.363678003419544
500,BFS,0.006250,28,26,0,0,0,3,2
500,Dijkstra,0.358084,1224,0,617,117,616,5,10.779523362978415
500,BFS,0.043792,300,210,0,0,0,4,3
500,Dijkstra,0.690958,3215,0,817,347,816,6,14.921629228184955
500,BFS,0.106500,939,403,0,0,0,5,4
500,Dijkstra,0.498750,1956,0,753,194,752,5,10.706659260546374
500,BFS,0.037208,231,175,0,0,0,4,3
500,Dijkstra,0.292209,812,0,500,76,499,4,7.869738930915281
500,BFS,0.064250,471,290,0,0,0,4,3
500,Dijkstra,0.686042,3247,0,805,344,804,6,12.051715502275115
500,BFS,0.032875,210,165,0,0,0,4,3
500,Dijkstra,0.668209,3116,0,801,329,800,5,10.058043256155807
500,BFS,0.103542,868,396,0,0,0,5,4
500,Dijkstra,0.645000,2921,0,832,298,831,7,11.785013929264975
500,BFS,0.054125,396,255,0,0,0,4,3
500,Dijkstra,0.696500,3201,0,804,349,803,4,10.745373867607654
500,BFS,0.006500,28,28,0,0,0,3,2
500,Dijkstra,0.190542,479,0,348,46,347,3,7.284058050433245
500,BFS,0.099708,814,393,0,0,0,4,3
500,Dijkstra,0.926958,4717,0,851,617,850,6,15.065739319522645
500,BFS,0.016041,87,80,0,0,0,3,2
500,Dijkstra,0.261167,770,0,478,70,477,4,8.962509110913262
500,BFS,0.006083,27,26,0,0,0,3,2
500,Dijkstra,0.721750,3441,0,816,374,815,4,12.342470567094026
500,BFS,0.061417,456,283,0,0,0,4,3
500,Dijkstra,0.824042,4068,0,868,473,867,5,13.560995376984454
500,BFS,0.278750,3229,496,0,0,0,5,4
500,Dijkstra,0.978542,4954,0,841,721,840,6,15.988578193584615
500,BFS,0.051667,367,245,0,0,0,4,3
500,Dijkstra,0.289208,904,0,508,85,507,5,8.956492503708997
500,BFS,0.028709,186,142,0,0,0,4,3
500,Dijkstra,0.422208,1567,0,686,152,685,7,10.390563708027965
500,BFS,0.083583,657,347,0,0,0,4,3
500,Dijkstra,0.869459,4237,0,856,514,855,5,14.44891832290863
500,BFS,0.070500,531,323,0,0,0,4,3
500,Dijkstra,0.370208,1240,0,616,123,615,4,9.656129018356964
500,BFS,0.067333,500,304,0,0,0,4,3
500,Dijkstra,0.882584,4408,0,856,530,855,8,14.375758994096348
500,BFS,0.152791,1508,468,0,0,0,5,4
500,Dijkstra,0.878875,4426,0,864,534,863,7,14.449610026929422
500,BFS,0.007250,34,32,0,0,0,3,2
500,Dijkstra,0.170125,416,0,308,34,307,4,7.433420557388205
500,BFS,0.097417,778,394,0,0,0,4,3
500,Dijkstra,0.342833,1126,0,601,107,600,4,9.131403755053054
500,BFS,0.055375,405,255,0,0,0,4,3
500,Dijkstra,0.682291,3204,0,799,335,798,5,12.714674024801994
500,BFS,0.110625,968,414,0,0,0,4,3
500,Dijkstra,1.006625,4995,0,850,762,849,5,16.232389532235416
500,BFS,0.012792,68,62,0,0,0,3,2
500,Dijkstra,0.890250,4502,0,844,558,843,5,14.360170590199811
500,BFS,0.023042,141,111,0,0,0,4,3
500,Dijkstra,0.389208,1349,0,640,132,639,5,9.118714394491352
500,BFS,0.025208,157,128,0,0,0,4,3
500,Dijkstra,0.626125,2769,0,820,286,819,6,11.689791885436243
500,BFS,0.018417,107,92,0,0,0,3,2
500,Dijkstra,0.066875,57,0,51,6,50,3,3.3108687877220886
500,BFS,0.058833,428,264,0,0,0,4,3
500,Dijkstra,0.504167,1957,0,752,198,751,6,10.598235902784536
500,BFS,0.059250,432,272,0,0,0,4,3
500,Dijkstra,0.621917,2702,0,840,277,839,6,10.447167744366258
500,BFS,0.035542,233,171,0,0,0,4,3
500,Dijkstra,0.832042,4049,0,859,460,858,5,12.338891422802728
500,BFS,0.041458,280,203,0,0,0,4,3
500,Dijkstra,0.584125,2531,0,791,253,790,4,11.459826078013176
500,BFS,0.119583,1038,433,0,0,0,5,4
500,Dijkstra,0.673709,3081,0,838,328,837,6,13.0508159694763
500,BFS,0.036334,240,178,0,0,0,4,3
500,Dijkstra,0.922708,4679,0,854,591,853,6,14.221623264299616
500,BFS,0.068833,527,305,0,0,0,4,3
500,Dijkstra,0.949292,4810,0,838,637,837,6,15.895049102749216
500,BFS,0.013625,74,67,0,0,0,3,2
500,Dijkstra,0.273000,808,0,511,70,510,3,9.156181387040352
500,BFS,0.136417,1242,454,0,0,0,5,4
500,Dijkstra,0.916834,4629,0,858,580,857,6,14.389281815539727
500,BFS,0.011792,62,58,0,0,0,3,2
500,Dijkstra,0.080708,87,0,80,8,79,3,2.9048333483876565
500,BFS,0.030000,193,150,0,0,0,4,3
500,Dijkstra,0.451500,1738,0,702,172,701,4,10.431848262802202
500,BFS,0.076250,576,336,0,0,0,4,3
500,Dijkstra,0.666000,2869,0,806,293,805,5,10.793892085616898
500,BFS,0.023334,140,116,0,0,0,4,3
500,Dijkstra,0.868292,4461,0,826,531,825,7,11.668070033531457
500,BFS,0.064334,482,297,0,0,0,4,3
500,Dijkstra,0.751042,3629,0,837,396,836,6,12.714099328925021
500,BFS,0.041458,279,199,0,0,0,4,3
500,Dijkstra,0.562208,2386,0,789,248,788,4,9.50686202441426
500,BFS,0.014083,79,71,0,0,0,3,2
500,Dijkstra,0.549125,2292,0,759,226,758,5,11.209711913995868
500,BFS,0.172625,1651,470,0,0,0,5,4
500,Dijkstra,0.789834,3895,0,848,439,847,5,11.186001386450343
500,BFS,0.020708,126,106,0,0,0,3,2
500,Dijkstra,0.436292,1616,0,712,154,711,3,9.059524706992104
500,BFS,0.011208,58,55,0,0,0,3,2
500,Dijkstra,0.677208,3094,0,844,319,843,5,10.409243210490617
500,BFS,0.054292,389,263,0,0,0,4,3
500,Dijkstra,0.583083,2562,0,793,247,792,4,10.31725294302395
500,BFS,0.005459,13,14,0,0,0,2,1
500,Dijkstra,0.115500,186,0,160,19,159,3,4.765886025141052
500,BFS,0.093083,771,380,0,0,0,4,3
500,Dijkstra,0.848666,4265,0,802,498,801,6,11.788625004453111
500,BFS,0.025375,159,127,0,0,0,4,3
500,Dijkstra,0.516084,1959,0,744,191,743,5,14.065361172393402
500,BFS,0.064209,450,287,0,0,0,4,3
500,Dijkstra,0.920708,4563,0,886,574,885,5,18.502084795561714
500,BFS,0.093833,762,371,0,0,0,5,4
500,Dijkstra,0.454333,1660,0,714,161,713,5,10.860972677526176
500,BFS,0.101125,863,391,0,0,0,4,3
500,Dijkstra,0.420583,1556,0,666,151,665,5,10.22408726401672
500,BFS,0.031291,196,151,0,0,0,4,3
500,Dijkstra,0.512542,2032,0,773,193,772,4,14.02613523488508
500,BFS,0.140083,1296,455,0,0,0,5,4
500,Dijkstra,0.211250,571,0,387,52,386,6,6.0115077773394106
500,BFS,0.054209,388,245,0,0,0,4,3
500,Dijkstra,0.492042,1935,0,752,191,751,5,8.757502107923859
500,BFS,0.038042,253,182,0,0,0,4,3
500,Dijkstra,0.347417,1197,0,586,112,585,4,9.928600772781087
500,BFS,0.029291,179,149,0,0,0,4,3
500,Dijkstra,0.641084,2880,0,823,289,822,6,11.450803290874044
500,BFS,0.048083,326,238,0,0,0,4,3
500,Dijkstra,0.125834,248,0,207,26,206,4,6.358638020148533
500,BFS,0.030125,189,149,0,0,0,4,3
500,Dijkstra,0.538875,2285,0,749,230,748,5,9.757569959544043
500,BFS,0.083917,660,346,0,0,0,4,3
500,Dijkstra,0.839791,4069,0,866,484,865,5,14.121618021591066
500,BFS,0.059042,423,277,0,0,0,4,3
500,Dijkstra,0.438459,1672,0,679,158,678,5,8.19387723075753
500,BFS,0.074959,575,322,0,0,0,4,3
500,Dijkstra,0.427208,1651,0,651,160,650,4,10.867021864511642
500,BFS,0.029458,187,143,0,0,0,4,3
500,Dijkstra,0.871916,4310,0,858,502,857,5,13.67559445477392
500,BFS,0.029250,181,149,0,0,0,4,3
500,Dijkstra,0.182500,451,0,320,45,319,4,5.954019547721133
500,BFS,0.070834,497,302,0,0,0,4,3
500,Dijkstra,0.594542,2400,0,813,241,812,5,10.079359026022077
500,BFS,0.014458,76,66,0,0,0,3,2
500,Dijkstra,0.280709,834,0,487,80,486,5,7.580210797661568
500,BFS,0.073708,564,317,0,0,0,4,3
500,Dijkstra,0.579083,2377,0,791,234,790,5,9.583959456753846
500,BFS,0.046875,302,224,0,0,0,4,3
500,Dijkstra,0.705750,3152,0,833,333,832,4,10.777844987254037
500,BFS,0.020583,112,97,0,0,0,3,2
500,Dijkstra,0.082917,91,0,79,9,78,3,5.199285479969408
500,BFS,0.017542,100,81,0,0,0,3,2
500,Dijkstra,0.214542,574,0,372,52,371,3,6.422293343160344
500,BFS,0.059250,432,274,0,0,0,4,3
500,Dijkstra,0.844209,4145,0,830,469,829,4,11.993675465584658
500,BFS,0.045750,309,214,0,0,0,4,3
500,Dijkstra,0.564833,2306,0,797,223,796,6,10.540997686327621
500,BFS,0.136583,1239,449,0,0,0,5,4
500,Dijkstra,0.522250,2132,0,756,213,755,5,10.152031715670056
500,BFS,0.186500,1918,486,0,0,0,5,4
500,Dijkstra,0.627167,2787,0,803,287,802,5,9.932538515416388
500,BFS,0.079667,600,338,0,0,0,4,3
500,Dijkstra,0.872750,4285,0,865,507,864,5,12.802496275920186
500,BFS,0.022958,134,116,0,0,0,3,2
500,Dijkstra,0.845084,4205,0,850,497,849,3,10.871051953715382
500,BFS,0.043375,276,205,0,0,0,4,3
500,Dijkstra,0.714125,3256,0,831,348,830,6,10.242720229701414
500,BFS,0.026166,160,131,0,0,0,4,3
500,Dijkstra,0.763666,3650,0,858,401,857,4,11.058610204562452
500,BFS,0.113167,981,424,0,0,0,5,4
500,Dijkstra,0.981750,4881,0,849,691,848,6,15.337285468099518
500,BFS,0.063500,414,275,0,0,0,4,3
500,Dijkstra,0.483416,1917,0,743,181,742,4,11.606165391322437
500,BFS,0.031916,203,161,0,0,0,4,3
500,Dijkstra,0.359500,1201,0,623,110,622,5,7.987729849961964
500,BFS,0.187416,1877,489,0,0,0,5,4
500,Dijkstra,0.524750,2141,0,769,215,768,6,9.2951257322215
500,BFS,0.131709,1168,448,0,0,0,4,3
500,Dijkstra,0.893625,4449,0,866,544,865,7,14.222556485417805
500,BFS,0.174500,1805,481,0,0,0,5,4
500,Dijkstra,0.546500,2248,0,776,229,775,5,10.147041858068384
500,BFS,0.014125,77,67,0,0,0,4,3
500,Dijkstra,0.948166,4693,0,890,632,889,7,15.782760617114228
500,BFS,0.029833,194,145,0,0,0,4,3
500,Dijkstra,0.441333,1677,0,708,162,707,6,8.48199795837737
500,BFS,0.208667,2337,491,0,0,0,5,4
500,Dijkstra,1.000167,4973,0,864,745,863,7,16.79027822410714
500,BFS,0.019334,111,92,0,0,0,3,2
500,Dijkstra,0.528584,2227,0,759,214,758,3,9.912510133519051
500,BFS,0.171833,1696,481,0,0,0,5,4
500,Dijkstra,0.618667,2629,0,817,267,816,6,9.387071887154553
500,BFS,0.022500,134,107,0,0,0,4,3
500,Dijkstra,0.582542,2503,0,805,249,804,4,11.571813330751766
500,BFS,0.078291,615,339,0,0,0,4,3
500,Dijkstra,0.169791,403,0,309,38,308,4,6.860300704360203
500,BFS,0.052166,369,242,0,0,0,5,4
500,Dijkstra,0.368000,1289,0,610,126,609,5,9.236309166618277
500,BFS,0.081083,600,349,0,0,0,4,3
500,Dijkstra,0.523250,2121,0,778,208,777,4,11.511491630852618
500,BFS,0.016000,86,77,0,0,0,3,2
500,Dijkstra,0.294958,930,0,525,88,524,6,8.21860927759858
500,BFS,0.014459,78,73,0,0,0,3,2
500,Dijkstra,0.792166,3844,0,846,421,845,5,10.42309102015626
500,BFS,0.053667,367,259,0,0,0,4,3
500,Dijkstra,0.971667,4883,0,845,686,844,5,14.394411985871601
500,BFS,0.004750,18,17,0,0,0,3,2
500,Dijkstra,0.943500,4744,0,873,629,872,3,14.844794829735582
500,BFS,0.007208,34,32,0,0,0,3,2
500,Dijkstra,0.160542,385,0,282,36,281,5,7.828533970964456
500,BFS,0.138000,1285,447,0,0,0,4,3
500,Dijkstra,0.621875,2826,0,802,282,801,5,9.918193596467017
500,BFS,0.080166,610,344,0,0,0,4,3
500,Dijkstra,0.929916,4695,0,846,622,845,4,13.1920715539046
500,BFS,0.001750,1,2,0,0,0,2,1
500,Dijkstra,0.388459,1400,0,634,133,633,2,9.660655322509445
500,BFS,0.034791,233,168,0,0,0,4,3
500,Dijkstra,0.458625,1741,0,720,160,719,4,8.422978701596804
500,BFS,0.147458,1394,466,0,0,0,5,4
500,Dijkstra,0.536625,2225,0,783,217,782,5,15.247947252040294
500,BFS,0.070875,541,310,0,0,0,4,3
500,Dijkstra,0.805458,3941,0,849,438,848,5,11.606181771732313
500,BFS,0.027375,173,136,0,0,0,4,3
500,Dijkstra,0.892625,4514,0,851,549,850,4,11.562336119840662
500,BFS,0.091625,741,381,0,0,0,4,3
500,Dijkstra,0.822708,4085,0,839,481,838,5,11.750823024424296
500,BFS,0.026209,156,126,0,0,0,4,3
500,Dijkstra,0.655917,2991,0,797,309,796,4,10.186880723029969
500,BFS,0.055500,392,264,0,0,0,4,3
500,Dijkstra,0.570417,2499,0,774,252,773,5,14.520242737254556
500,BFS,0.102709,847,401,0,0,0,4,3
500,Dijkstra,0.399292,1441,0,658,137,657,7,10.169285317819341
500,BFS,0.040625,270,197,0,0,0,4,3
500,Dijkstra,0.483375,1901,0,735,191,734,5,8.791494379836085
500,BFS,0.032333,201,161,0,0,0,4,3
500,Dijkstra,0.577167,2508,0,774,246,773,5,9.660571472411416
500,BFS,0.028667,175,143,0,0,0,4,3
500,Dijkstra,0.495917,1922,0,726,187,725,4,10.296036274268962
500,BFS,0.128625,1140,443,0,0,0,5,4
500,Dijkstra,0.877166,4369,0,852,540,851,6,13.965667804950966
500,BFS,0.160875,1624,475,0,0,0,5,4
500,Dijkstra,0.775750,3742,0,838,421,837,5,12.509061238156807
500,BFS,0.046583,321,220,0,0,0,4,3
500,Dijkstra,0.628167,2816,0,788,287,787,6,11.769321030304878
500,BFS,0.121500,1079,435,0,0,0,4,3
500,Dijkstra,0.635375,2860,0,817,292,816,5,10.81170308452675
500,BFS,0.176125,1776,484,0,0,0,5,4
500,Dijkstra,0.699416,3297,0,824,356,823,6,10.918065466898442
500,BFS,0.024791,159,120,0,0,0,4,3
500,Dijkstra,0.739667,3509,0,814,377,813,7,12.808116919488675
500,BFS,0.065583,482,300,0,0,0,4,3
500,Dijkstra,1.030000,5006,0,868,843,867,4,16.60775022004593
500,BFS,0.079750,619,337,0,0,0,4,3
500,Dijkstra,0.674500,3129,0,814,324,813,7,13.257916153264638
500,BFS,0.044667,300,211,0,0,0,4,3
500,Dijkstra,0.848083,4221,0,859,495,858,7,12.487314614400024
500,BFS,0.059375,437,281,0,0,0,4,3
500,Dijkstra,0.529708,2210,0,756,216,755,5,12.073651082122502
500,BFS,0.112750,976,416,0,0,0,4,3
500,Dijkstra,0.899000,4528,0,864,559,863,5,12.158473171493775
500,BFS,0.009416,45,44,0,0,0,3,2
500,Dijkstra,0.294959,914,0,530,84,529,3,6.401616283871409
500,BFS,0.037958,245,188,0,0,0,4,3
500,Dijkstra,0.654458,2922,0,809,296,808,6,10.962971254237718
500,BFS,0.019167,108,96,0,0,0,4,3
500,Dijkstra,0.585458,2559,0,792,253,791,4,11.071113712156052
500,BFS,0.004625,17,17,0,0,0,3,2
500,Dijkstra,0.100666,170,0,143,16,142,3,4.065521160780334
500,BFS,0.040292,267,199,0,0,0,4,3
500,Dijkstra,0.655250,2973,0,813,304,812,4,11.075300129346072
500,BFS,0.095625,766,384,0,0,0,4,3
500,Dijkstra,0.679750,3160,0,823,333,822,6,10.949608933112286
500,BFS,0.012042,63,57,0,0,0,3,2
500,Dijkstra,0.252833,745,0,459,67,458,4,9.700557267207435
500,BFS,0.055167,394,261,0,0,0,4,3
500,Dijkstra,0.319000,1028,0,543,101,542,4,9.421815001874764
500,BFS,0.072917,553,318,0,0,0,4,3
500,Dijkstra,0.616417,2726,0,807,271,806,5,11.277750160882954
500,BFS,0.064459,487,293,0,0,0,4,3
500,Dijkstra,0.719791,3456,0,813,367,812,4,11.427500469627137
500,BFS,0.028083,171,138,0,0,0,4,3
500,Dijkstra,0.415166,1520,0,671,147,670,4,10.671962714372974
500,BFS,0.025167,154,128,0,0,0,3,2
500,Dijkstra,0.492250,1977,0,742,194,741,4,8.796440712891291
500,BFS,0.065667,484,303,0,0,0,4,3
500,Dijkstra,0.591833,2558,0,808,258,807,4,9.331431296023222
500,BFS,0.130208,1158,443,0,0,0,5,4
500,Dijkstra,0.446417,1712,0,708,167,707,5,10.555755985312853
500,BFS,0.010709,54,49,0,0,0,3,2
500,Dijkstra,0.388792,1363,0,624,130,623,3,9.1330585015183
500,BFS,0.163459,1588,483,0,0,0,5,4
500,Dijkstra,0.276500,866,0,503,78,502,5,8.521936349333854
500,BFS,0.092625,756,363,0,0,0,4,3
500,Dijkstra,0.492208,1953,0,759,186,758,5,10.169005133850439
500,BFS,0.101833,853,413,0,0,0,4,3
500,Dijkstra,0.557167,2388,0,773,239,772,5,12.08782607379311
500,BFS,0.054459,380,260,0,0,0,4,3
500,Dijkstra,0.413875,1517,0,672,143,671,5,10.327056972854045
500,BFS,0.127750,1206,442,0,0,0,5,4
500,Dijkstra,0.707334,3222,0,845,340,844,7,11.752128473842355
500,BFS,0.086042,685,370,0,0,0,4,3
500,Dijkstra,0.704708,3316,0,827,351,826,6,11.605893840376815
500,BFS,0.026750,169,132,0,0,0,4,3
500,Dijkstra,0.775083,3771,0,846,419,845,4,13.342586566503499
500,BFS,0.098042,815,402,0,0,0,4,3
500,Dijkstra,0.823750,4123,0,829,479,828,6,13.912269640760677
500,BFS,0.082584,604,335,0,0,0,4,3
500,Dijkstra,0.649250,2980,0,798,309,797,6,11.079786064228815
500,BFS,0.112708,987,425,0,0,0,4,3
500,Dijkstra,0.842916,4189,0,859,499,858,5,12.615134946352235
500,BFS,0.107666,926,418,0,0,0,5,4
500,Dijkstra,0.876208,4309,0,880,518,879,7,12.520737617869818
500,BFS,0.088458,663,364,0,0,0,4,3
500,Dijkstra,0.238667,631,0,426,57,425,5,7.556152718312333
500,BFS,0.035417,230,175,0,0,0,4,3
500,Dijkstra,0.897583,4499,0,842,550,841,6,13.830932851592882
500,BFS,0.070333,507,314,0,0,0,4,3
500,Dijkstra,0.143708,298,0,235,29,234,4,6.98477928920393
500,BFS,0.045000,308,221,0,0,0,4,3
500,Dijkstra,0.909625,4610,0,829,579,828,5,14.111023313627069
500,BFS,0.123292,1147,438,0,0,0,5,4
500,Dijkstra,0.844083,4139,0,865,485,864,7,12.939981389178172
500,BFS,0.097042,815,393,0,0,0,4,3
500,Dijkstra,0.443125,1695,0,706,165,705,4,9.92300754840449
500,BFS,0.036625,248,179,0,0,0,4,3
500,Dijkstra,0.844417,4123,0,865,481,864,5,12.903114050683431
500,BFS,0.019625,116,95,0,0,0,3,2
500,Dijkstra,0.544541,2339,0,753,239,752,6,11.80464306799566
500,BFS,0.260291,2984,499,0,0,0,5,4
500,Dijkstra,0.832875,4047,0,845,475,844,5,14.036572531924506
500,BFS,0.006750,29,28,0,0,0,3,2
500,Dijkstra,0.537750,2226,0,770,219,769,3,8.967771337488724
500,BFS,0.018708,105,92,0,0,0,4,3
500,Dijkstra,0.747834,3616,0,852,395,851,6,12.45292374304394
500,BFS,0.049750,349,239,0,0,0,4,3
500,Dijkstra,0.124708,251,0,201,25,200,4,6.758312370278088
500,BFS,0.019500,118,95,0,0,0,3,2
500,Dijkstra,0.223916,635,0,409,56,408,3,5.320796612690003
500,BFS,0.144083,1384,470,0,0,0,5,4
500,Dijkstra,0.935875,4761,0,852,634,851,6,15.093527622889054
500,BFS,0.101125,861,403,0,0,0,5,4
500,Dijkstra,0.542042,2280,0,780,228,779,6,8.594553615352256
500,BFS,0.009917,49,46,0,0,0,3,2
500,Dijkstra,0.144625,326,0,244,30,243,3,6.714842731420745
500,BFS,0.050375,357,240,0,0,0,4,3
500,Dijkstra,0.565833,2452,0,766,243,765,6,10.391666161892385
500,BFS,0.026208,160,129,0,0,0,4,3
500,Dijkstra,0.640458,2890,0,811,301,810,5,12.697382343600134
500,BFS,0.065791,479,308,0,0,0,4,3
500,Dijkstra,0.842083,4200,0,852,483,851,6,11.034122381657589
500,BFS,0.011500,59,51,0,0,0,3,2
500,Dijkstra,0.065958,57,0,51,6,50,3,3.636494260013543
500,BFS,0.057959,408,270,0,0,0,4,3
500,Dijkstra,0.449750,1751,0,704,165,703,4,8.673766635695836
500,BFS,0.086041,692,355,0,0,0,4,3
500,Dijkstra,0.919083,4697,0,836,612,835,7,13.488233689155223
500,BFS,0.096417,779,386,0,0,0,4,3
500,Dijkstra,0.303375,986,0,529,94,528,6,9.52387575480638
500,BFS,0.167667,1503,459,0,0,0,5,4
500,Dijkstra,0.704541,3336,0,829,358,828,6,10.893349886491592
500,BFS,0.057250,416,265,0,0,0,4,3
500,Dijkstra,0.542000,2280,0,785,221,784,6,11.209159974597654
500,BFS,0.051959,371,243,0,0,0,4,3
500,Dijkstra,0.998458,4986,0,842,758,841,5,14.763952710932571
500,BFS,0.049500,344,246,0,0,0,4,3
500,Dijkstra,0.359583,1230,0,617,111,616,4,9.324171590220228
500,BFS,0.016000,88,79,0,0,0,3,2
500,Dijkstra,0.176500,439,0,316,43,315,3,7.5331705707318894
500,BFS,0.004125,15,15,0,0,0,3,2
500,Dijkstra,0.354375,1222,0,607,115,606,3,7.617504172864994
500,BFS,0.110292,943,412,0,0,0,4,3
500,Dijkstra,0.818958,4073,0,839,460,838,6,13.1575503411607
500,BFS,0.099708,810,393,0,0,0,4,3
500,Dijkstra,0.741375,3515,0,844,390,843,4,11.231692254148602
500,BFS,0.007208,30,29,0,0,0,3,2
500,Dijkstra,0.159667,387,0,279,34,278,3,5.4546583519416885
500,BFS,0.032750,212,166,0,0,0,4,3
500,Dijkstra,0.175041,445,0,313,40,312,4,7.832777109169898
500,BFS,0.040750,271,193,0,0,0,4,3
500,Dijkstra,0.621125,2768,0,803,284,802,4,10.123085425757942
500,BFS,0.047791,323,232,0,0,0,4,3
500,Dijkstra,0.834958,4192,0,824,490,823,7,13.3241681258779
500,BFS,0.125500,1119,442,0,0,0,4,3
500,Dijkstra,0.824833,4122,0,838,460,837,6,13.981208254267678
500,BFS,0.152916,1467,463,0,0,0,5,4
